0.99083,0.00000,0.00000,0.00000,0.00006,0.00000,0.00001,0.00079,0.00002,0.00000,0.00005,0.00001,0.00002,0.00000,0.00000,0.00003,0.00004,0.00000,0.00721,0.00093
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.63226,0.00029,0.07248,0.07754,0.00364,0.00063,0.15974,0.00021,0.00003,0.00930,0.00018,0.00013,0.00018,0.00002,0.00071,0.00898,0.01314,0.00671,0.01335,0.00048
0.00223,0.00043,0.00238,0.01778,0.00023,0.00018,0.00121,0.00092,0.00162,0.01243,0.68128,0.00017,0.00065,0.07160,0.19219,0.00074,0.01023,0.00154,0.00009,0.00211
0.99895,0.00000,0.00010,0.00001,0.00002,0.00000,0.00002,0.00000,0.00010,0.00009,0.00001,0.00002,0.00003,0.00060,0.00001,0.00004,0.00000,0.00000,0.00000,0.00001
0.06897,0.00047,0.02290,0.00263,0.03533,0.00198,0.00053,0.00079,0.00035,0.00127,0.00338,0.00259,0.00008,0.00005,0.81173,0.00045,0.01510,0.02650,0.00051,0.00438
0.99914,0.00000,0.00000,0.00013,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00067
0.99989,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000
0.51153,0.00055,0.00588,0.00142,0.00047,0.00010,0.28234,0.00050,0.17768,0.00277,0.00026,0.00066,0.00002,0.00135,0.00016,0.00017,0.00289,0.00021,0.00224,0.00881
0.99927,0.00018,0.00001,0.00004,0.00001,0.00000,0.00024,0.00000,0.00001,0.00006,0.00005,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00003,0.00007
0.03139,0.00998,0.00554,0.00841,0.02437,0.00080,0.01305,0.00874,0.05205,0.00663,0.02376,0.62407,0.00882,0.07154,0.00073,0.05716,0.01972,0.02549,0.00150,0.00626
0.02701,0.00022,0.00164,0.00070,0.34195,0.00180,0.12652,0.00156,0.06539,0.01277,0.33100,0.00283,0.01677,0.00251,0.01425,0.00017,0.00513,0.01454,0.00031,0.03292
0.95312,0.00000,0.00005,0.00001,0.04613,0.00000,0.00003,0.00008,0.00000,0.00000,0.00014,0.00000,0.00001,0.00002,0.00000,0.00000,0.00001,0.00000,0.00010,0.00031
0.89086,0.00005,0.00371,0.00016,0.00198,0.00018,0.00039,0.00360,0.00010,0.00036,0.00222,0.00039,0.00048,0.00005,0.00001,0.00007,0.00020,0.00013,0.01655,0.07849
0.93881,0.00070,0.00012,0.00012,0.00000,0.00000,0.00221,0.00002,0.00001,0.00006,0.00002,0.00001,0.01344,0.00026,0.00004,0.00009,0.00021,0.00004,0.00013,0.04369
0.07964,0.69507,0.00007,0.01381,0.00087,0.00000,0.10712,0.00368,0.00277,0.03742,0.00023,0.00000,0.00290,0.03911,0.00014,0.00005,0.00354,0.01315,0.00023,0.00020
0.77232,0.00030,0.00012,0.00095,0.00017,0.00008,0.03455,0.17831,0.00001,0.00003,0.00033,0.00000,0.00000,0.00032,0.00003,0.00001,0.00953,0.00100,0.00045,0.00148
0.85543,0.00007,0.14316,0.00001,0.00000,0.00008,0.00002,0.00000,0.00002,0.00008,0.00000,0.00000,0.00001,0.00005,0.00000,0.00004,0.00000,0.00007,0.00015,0.00081
0.21415,0.00021,0.48555,0.00088,0.00108,0.03822,0.00951,0.00072,0.00251,0.00169,0.00019,0.00142,0.00006,0.00038,0.00052,0.00092,0.03233,0.08911,0.05333,0.06721
0.00891,0.00000,0.00000,0.00055,0.00084,0.00000,0.00000,0.00016,0.00000,0.00000,0.00004,0.00003,0.00011,0.98934,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001
0.10665,0.00040,0.00007,0.03092,0.00001,0.00027,0.00023,0.00107,0.00000,0.00005,0.00019,0.00003,0.04624,0.70910,0.00304,0.00025,0.00014,0.00001,0.00004,0.10130
0.96778,0.00015,0.00002,0.00032,0.01049,0.00002,0.00222,0.00005,0.00004,0.00001,0.00003,0.00003,0.00180,0.00256,0.00000,0.00017,0.00244,0.00000,0.00003,0.01185
0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99994
0.27323,0.00000,0.00010,0.00001,0.00014,0.00000,0.00085,0.00000,0.00000,0.00001,0.00012,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.72552
0.02702,0.00104,0.00024,0.00007,0.00002,0.00001,0.00205,0.01155,0.00004,0.00000,0.00018,0.00002,0.00000,0.10517,0.00001,0.00007,0.00001,0.00002,0.00026,0.85221
0.69720,0.00030,0.00192,0.00058,0.00009,0.01278,0.01650,0.05087,0.00544,0.00022,0.01151,0.00027,0.19323,0.00008,0.00068,0.00247,0.00002,0.00016,0.00514,0.00054
0.99987,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000
0.73602,0.00000,0.00003,0.00004,0.00000,0.00000,0.00653,0.00000,0.00300,0.00013,0.00001,0.00027,0.00000,0.00004,0.00019,0.01489,0.00230,0.00001,0.00038,0.23615
0.05723,0.04973,0.00253,0.01106,0.00535,0.00013,0.00463,0.00207,0.00174,0.00627,0.22701,0.00292,0.42136,0.09266,0.00016,0.05384,0.05889,0.00045,0.00030,0.00170
0.73196,0.00065,0.00123,0.00006,0.21272,0.00279,0.00036,0.01752,0.00073,0.00071,0.00753,0.00030,0.00618,0.00107,0.00111,0.00044,0.00078,0.00165,0.00626,0.00594
0.00020,0.00000,0.00783,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.99157,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00037,0.00000,0.00001
0.88196,0.00058,0.00021,0.00026,0.09010,0.00010,0.00027,0.00364,0.00063,0.00022,0.00007,0.00015,0.00062,0.00039,0.00005,0.00046,0.01073,0.00016,0.00894,0.00046
0.35235,0.00476,0.01298,0.06003,0.00035,0.00002,0.04549,0.00002,0.01252,0.00114,0.19322,0.00027,0.00290,0.14979,0.02024,0.00113,0.00001,0.00018,0.00002,0.14258
0.87763,0.00000,0.00179,0.01612,0.00000,0.00019,0.00495,0.00002,0.00013,0.00002,0.00015,0.00001,0.00305,0.00186,0.00093,0.00059,0.00046,0.00027,0.00002,0.09181
0.99969,0.00000,0.00000,0.00001,0.00003,0.00000,0.00001,0.00000,0.00008,0.00011,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00001,0.00000,0.00001,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.25346,0.03959,0.00731,0.01478,0.00007,0.00000,0.00631,0.00002,0.00143,0.00001,0.00075,0.00000,0.00000,0.08171,0.00001,0.00027,0.00001,0.00001,0.00016,0.59408
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00007,0.99496,0.00002,0.00037,0.00023,0.00000,0.00089,0.00025,0.00015,0.00030,0.00026,0.00019,0.00054,0.00006,0.00151,0.00006,0.00004,0.00001,0.00002,0.00008
0.00000,0.00004,0.00000,0.99990,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00001,0.16612,0.05257,0.00001,0.00000,0.00001,0.01789,0.00000,0.00018,0.00004,0.00032,0.00000,0.00000,0.00000,0.03033,0.00000,0.73182,0.00000,0.00001,0.00066
0.00002,0.43186,0.00059,0.00450,0.00010,0.00199,0.00011,0.00003,0.00207,0.00011,0.00062,0.00009,0.00122,0.00001,0.55637,0.00017,0.00002,0.00008,0.00000,0.00004
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00138,0.00000,0.00000,0.00000,0.00000,0.00045,0.00000,0.00001,0.00001,0.00001,0.00000,0.99813,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000
0.00001,0.99948,0.00000,0.00007,0.00000,0.00000,0.00005,0.00001,0.00035,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00021,0.59214,0.00123,0.00111,0.00005,0.00003,0.00868,0.00000,0.02565,0.00079,0.00119,0.00206,0.00755,0.35333,0.00427,0.00000,0.00153,0.00014,0.00000,0.00004
0.00505,0.17379,0.00006,0.00112,0.00439,0.00577,0.00411,0.01053,0.00040,0.00052,0.75710,0.00015,0.00001,0.00059,0.00007,0.00002,0.00323,0.02729,0.00046,0.00534
0.00001,0.95538,0.00094,0.01276,0.00001,0.00018,0.02109,0.00000,0.00012,0.00000,0.00329,0.00002,0.00000,0.00000,0.00004,0.00004,0.00005,0.00348,0.00000,0.00260
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.97474,0.00004,0.00030,0.00000,0.00000,0.00886,0.00000,0.00741,0.00000,0.00000,0.00000,0.00015,0.00000,0.00542,0.00000,0.00308,0.00000,0.00000,0.00000
0.00120,0.34601,0.00025,0.00447,0.14284,0.01069,0.21637,0.00027,0.00436,0.00220,0.15455,0.02158,0.00177,0.00177,0.00638,0.00021,0.00461,0.03466,0.00025,0.04554
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00123,0.31184,0.00566,0.30997,0.01511,0.00782,0.00075,0.00010,0.04368,0.00006,0.01719,0.00016,0.00012,0.00068,0.01603,0.00639,0.20420,0.05834,0.00022,0.00042
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.99997,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000
0.00013,0.99432,0.00000,0.00021,0.00003,0.00000,0.00008,0.00003,0.00000,0.00347,0.00034,0.00000,0.00008,0.00000,0.00001,0.00000,0.00000,0.00053,0.00000,0.00075
0.00000,0.98533,0.00001,0.00115,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01274,0.00075,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00021,0.00089,0.00416,0.98565,0.00117,0.00002,0.00083,0.00017,0.00005,0.00003,0.00323,0.00004,0.00001,0.00008,0.00081,0.00000,0.00154,0.00029,0.00001,0.00082
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.99994,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00001,0.15069,0.00001,0.00002,0.00012,0.00000,0.00000,0.00000,0.00019,0.00006,0.00001,0.00027,0.80630,0.01624,0.01091,0.00001,0.01510,0.00006,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00001,0.99962,0.00000,0.00000,0.00000,0.00000,0.00037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.99826,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00133,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00038,0.00000,0.00000,0.00000,0.00000
0.00546,0.20245,0.00117,0.28526,0.00028,0.00032,0.00310,0.00004,0.00357,0.00288,0.00009,0.00002,0.00000,0.00001,0.00326,0.01121,0.00486,0.00715,0.00003,0.46884
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00001,0.00698,0.00002,0.94226,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00081,0.00000,0.04887
0.00066,0.01910,0.78449,0.00544,0.00135,0.00338,0.08661,0.01995,0.00065,0.00011,0.02470,0.00041,0.00031,0.03402,0.00069,0.00294,0.00033,0.01434,0.00002,0.00051
0.00000,0.99998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00024,0.00000,0.99782,0.00003,0.00000,0.00000,0.00012,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00177
0.00000,0.00000,0.99967,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00013,0.00000,0.00016
0.00008,0.00000,0.99986,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00042,0.00296,0.61859,0.35513,0.00175,0.00003,0.00219,0.00028,0.00007,0.00020,0.00071,0.00002,0.00000,0.00023,0.00023,0.00023,0.00124,0.01476,0.00002,0.00095
0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00001,0.00011,0.46170,0.00206,0.00000,0.00010,0.53130,0.00115,0.00027,0.00009,0.00009,0.00001,0.00000,0.00014,0.00005,0.00031,0.00023,0.00210,0.00001,0.00026
0.00577,0.00002,0.09620,0.89734,0.00000,0.00000,0.00032,0.00006,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00008,0.00004,0.00004,0.00004
0.00043,0.00000,0.00084,0.99825,0.00001,0.00000,0.00003,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00037
0.00000,0.00000,0.99985,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00005,0.00024,0.19115,0.00139,0.00029,0.12460,0.25566,0.00208,0.00006,0.00107,0.00156,0.00017,0.00001,0.00011,0.00035,0.10010,0.00047,0.32061,0.00004,0.00001
0.00000,0.04455,0.94943,0.00050,0.00003,0.00000,0.00264,0.00003,0.00009,0.00000,0.00055,0.00000,0.00001,0.00146,0.00000,0.00006,0.00004,0.00061,0.00000,0.00000
0.00008,0.00063,0.56746,0.00025,0.00381,0.00001,0.00042,0.00001,0.00000,0.00005,0.01123,0.00056,0.00000,0.00001,0.00003,0.00104,0.00044,0.41349,0.00049,0.00000
0.00012,0.00002,0.99363,0.00004,0.00073,0.00002,0.00002,0.00002,0.00009,0.00001,0.00001,0.00244,0.00001,0.00001,0.00005,0.00247,0.00002,0.00024,0.00004,0.00000
0.01054,0.00007,0.00120,0.00015,0.26501,0.00040,0.00164,0.00035,0.00124,0.71067,0.00160,0.00022,0.00009,0.00001,0.00008,0.00001,0.00009,0.00469,0.00004,0.00190
0.00008,0.00001,0.99922,0.00000,0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00002,0.00005,0.00018,0.00007,0.00006
0.00037,0.00000,0.00467,0.00000,0.00027,0.86082,0.00939,0.00001,0.00000,0.00004,0.00007,0.00001,0.00001,0.00000,0.00002,0.06486,0.05852,0.00088,0.00004,0.00001
0.00000,0.00000,0.99998,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00335,0.29613,0.17710,0.00357,0.00018,0.00112,0.00049,0.00038,0.00039,0.40190,0.00043,0.00006,0.00125,0.00149,0.00004,0.00282,0.02979,0.03333,0.03188,0.01429
0.16677,0.00054,0.23625,0.00564,0.38338,0.00042,0.01431,0.00135,0.00002,0.00965,0.00171,0.00100,0.00042,0.00144,0.00008,0.00755,0.00036,0.12247,0.03858,0.00807
0.01136,0.13817,0.79076,0.00008,0.00003,0.00085,0.00016,0.00039,0.00015,0.00003,0.00426,0.00001,0.00005,0.00700,0.00003,0.00001,0.00023,0.03771,0.00071,0.00800
0.12085,0.00004,0.02674,0.00052,0.00007,0.01979,0.00037,0.00003,0.00006,0.12138,0.00330,0.00019,0.00005,0.00001,0.36063,0.00000,0.00018,0.33806,0.00011,0.00762
0.00000,0.00003,0.99976,0.00002,0.00000,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00145,0.00053,0.99769,0.00002,0.00000,0.00001,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00001,0.00001,0.00001,0.00000,0.00018
0.00097,0.00016,0.17897,0.00000,0.00002,0.00765,0.80741,0.00198,0.00000,0.00000,0.00000,0.00001,0.00000,0.00037,0.00000,0.00034,0.00207,0.00002,0.00000,0.00001
0.00591,0.00057,0.64240,0.00991,0.00790,0.00173,0.02879,0.00399,0.00025,0.00290,0.02681,0.00055,0.00003,0.00317,0.00039,0.18930,0.02606,0.03122,0.00063,0.01751
0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00001,0.00001,0.92802,0.07055,0.00001,0.00000,0.00000,0.00002,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00004,0.00001,0.00130
0.18530,0.00033,0.00427,0.00492,0.15930,0.00576,0.00023,0.00017,0.00003,0.00003,0.00045,0.00001,0.00001,0.00062,0.00001,0.00005,0.25570,0.13267,0.00309,0.24705
0.03402,0.01503,0.02342,0.27981,0.00101,0.00004,0.00323,0.00262,0.00091,0.00334,0.27316,0.00005,0.00004,0.00441,0.00015,0.00073,0.01645,0.13324,0.00246,0.20590
0.05554,0.00306,0.85430,0.02449,0.00005,0.00023,0.03247,0.00714,0.00036,0.00389,0.00009,0.00003,0.00004,0.00340,0.00012,0.00073,0.00604,0.00705,0.00024,0.00071
0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00019,0.00000,0.99976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005
0.00009,0.00000,0.98337,0.00371,0.00001,0.00000,0.00127,0.00002,0.00001,0.01144,0.00004,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000
0.00000,0.00000,0.91258,0.08742,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00013,0.00001,0.99348,0.00000,0.00000,0.00000,0.00009,0.00000,0.00000,0.00003,0.00004,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00588,0.00012,0.00020
0.00006,0.00108,0.11701,0.00198,0.00037,0.00021,0.00008,0.00018,0.01377,0.16955,0.00469,0.00002,0.00078,0.00012,0.00018,0.13149,0.55748,0.00011,0.00004,0.00079
0.00000,0.00000,0.99920,0.00000,0.00013,0.00017,0.00009,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00014,0.00003,0.00018,0.00000,0.00000,0.00000
0.00001,0.00000,0.97953,0.02044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
